Price,Close,High,Low,Open,Volume
17-11-2023,258.1755066,259.6234186,250.6863848,252.6335573,1902883
20-11-2023,253.6321106,260.6219719,252.6834896,259.4236978,616927
21-11-2023,252.9830627,255.7290797,248.4895804,254.5807362,708024
22-11-2023,254.5807343,263.1682691,251.3853721,253.0329762,903709
23-11-2023,252.3839111,257.1270311,251.6849281,255.5792731,440822
24-11-2023,250.4866791,254.1313864,249.6379041,252.3839211,337673
28-11-2023,253.282608,259.0742256,248.6393492,251.9845031,956254
29-11-2023,259.2739258,262.6190799,255.1798732,256.62777,1809037
30-11-2023,267.9613342,269.3593004,259.1241463,261.8202478,2442952
01-12-2023,264.0669861,274.3021401,262.8187966,269.6089353,1248830
04-12-2023,267.7615967,271.0068893,262.519201,269.1096474,1232793
05-12-2023,271.306488,272.9041463,265.7645082,269.009801,1195785
06-12-2023,269.7586975,274.0025416,267.6118178,272.6045755,727251
07-12-2023,277.7471313,278.9953209,267.1125625,271.0069078,1489276
08-12-2023,278.9953003,283.5886436,275.6002311,278.09661,2042273
11-12-2023,287.832489,294.3729896,282.490232,284.986611,2704631
12-12-2023,283.9381409,289.4800898,281.641454,289.4800898,871429
13-12-2023,287.632782,291.3773506,282.3404706,284.5872117,900345
14-12-2023,295.9707031,297.8180298,290.5785303,293.0749094,3373969
15-12-2023,297.6182861,309.3512672,295.9706821,307.6038019,5169933
18-12-2023,294.8223572,298.3672031,294.273166,297.6682353,1065444
19-12-2023,302.7608643,304.558245,295.2217812,297.7681061,2422984
20-12-2023,290.1291504,306.5553361,284.6371167,304.3085951,2734841
21-12-2023,301.9120789,302.8107692,286.933805,286.933805,2417090
22-12-2023,302.710907,306.5553367,296.8693741,301.6124941,1883384
26-12-2023,298.6168518,306.1559349,296.9193323,305.6566591,823642
27-12-2023,295.2217712,300.6139437,293.3245293,300.3643058,1032781
28-12-2023,291.8267212,298.067669,290.628447,296.7695641,783006
29-12-2023,294.6725769,297.5683704,290.5785093,292.7253891,1091211
01-01-2024,297.9178772,299.1660667,294.8223611,297.4685168,530163
02-01-2024,304.0090637,308.5524616,299.86505,302.7608742,2179168
03-01-2024,309.4012146,310.2999049,301.5625786,304.6580946,2196466
04-01-2024,308.8020935,314.6436267,304.8578024,311.5481105,3060254
05-01-2024,318.2384033,321.7333339,310.0502681,310.5495439,2880456
08-01-2024,317.5393982,321.0343287,310.6493985,319.8360546,2125936
09-01-2024,318.2384033,323.1313,315.3925252,316.7405759,1843663
10-01-2024,318.8375244,322.5321776,316.4410066,319.1870236,1041125
11-01-2024,319.6862793,323.4308477,317.0401237,319.5365027,856153
12-01-2024,327.4750061,331.5690432,320.8845595,321.533612,2676220
15-01-2024,327.4750061,331.1696287,322.5321635,325.5278183,2053504
16-01-2024,319.3867493,330.0213182,313.6450773,327.3751624,2526800
17-01-2024,315.7919312,318.4880326,309.7007605,315.442432,1142075
18-01-2024,318.2384033,320.4851444,307.3541666,315.7919397,1315835
19-01-2024,316.0914917,323.5307132,314.7933868,322.8317149,886994
23-01-2024,311.1986084,320.4352109,307.0546252,318.7876069,971526
24-01-2024,314.1942444,316.2912088,301.6124885,310.249984,1356596
25-01-2024,315.4924011,317.4395585,312.0473858,315.5423165,1054256
29-01-2024,310.4496765,318.5379503,309.5509862,315.6421569,812321
30-01-2024,316.4909363,319.5365064,312.3968687,312.4467841,1401717
31-01-2024,317.6392822,319.2369709,313.5452144,318.2384193,704216
01-02-2024,314.2941284,320.6349374,311.2984735,319.5365245,615297
02-02-2024,322.4822388,328.4236023,316.5408448,316.5408448,1365901
05-02-2024,326.0770264,334.4149387,323.031456,327.3252159,2413797
06-02-2024,326.8259277,334.1153727,320.9844252,330.5205809,1677945
07-02-2024,322.7817993,335.513332,320.6349195,334.7644183,1901685
08-02-2024,342.8526917,348.2947795,331.5690405,333.5162283,7955639
09-02-2024,345.6985779,348.2448723,334.3650111,343.5017522,2699845
12-02-2024,342.2036438,355.0849533,336.112473,349.2933357,3558303
13-02-2024,334.6645508,340.2564456,317.0900371,336.212324,2263143
14-02-2024,340.9554443,350.4915996,328.6233264,331.7687577,2626435
15-02-2024,344.7998657,351.6898963,336.7116219,341.4547421,1374586
16-02-2024,353.736908,357.880891,341.3049282,346.5473242,3507270
19-02-2024,345.6486206,359.1790127,343.9011554,355.6840822,2444876
20-02-2024,344.749939,349.0936445,342.0538375,348.4945075,1629221
21-02-2024,339.2080078,349.6928001,335.9627149,347.2962518,950031
22-02-2024,339.058197,341.4547453,333.366471,339.7571954,1077625
23-02-2024,349.592926,354.4858228,347.096547,347.5458769,2312143
26-02-2024,353.7868347,355.4344693,350.0422661,352.6884523,1128952
27-02-2024,348.3946533,355.3845146,346.9467718,354.3360476,678246
28-02-2024,339.1580505,350.9908933,336.012619,349.4930659,919908
29-02-2024,349.4930725,359.4785889,331.9185576,339.158057,2707694
01-03-2024,354.136322,364.2716148,350.6413914,357.481476,2996845
04-03-2024,357.6312561,359.4286673,348.6942374,350.3917569,2086864
05-03-2024,353.5371704,361.8251667,350.2918778,357.4814613,1020764
06-03-2024,348.0950928,354.3859556,340.0567341,350.4916105,1034787
07-03-2024,346.9467773,353.1877251,344.550229,351.2405372,654618
11-03-2024,335.9627075,348.194965,334.5147955,347.7456045,1101781
12-03-2024,318.4880371,335.1638301,316.6407106,334.5147777,2229559
13-03-2024,286.1349487,320.8845627,281.5915511,318.4880449,3947236
14-03-2024,297.0690918,306.0061405,280.5929909,280.5929909,2667054
15-03-2024,298.367218,305.0076108,288.3817016,299.5654922,1643094
18-03-2024,295.6711426,302.0618669,290.5785232,297.9178837,1062243
19-03-2024,288.6313171,300.5141051,286.8339365,296.5698143,723123
20-03-2024,289.180542,293.9735774,281.8910972,291.5770597,1297258
21-03-2024,307.0546265,308.6523152,293.5741794,293.5741794,1165394
22-03-2024,302.2615967,308.5524599,296.9193393,306.2558033,1354702
26-03-2024,300.8136597,303.1602619,294.2731591,303.1602619,1218001
27-03-2024,310.6993408,314.5437708,303.7594251,304.9576688,1450302
28-03-2024,310.8990479,315.5423067,309.0517213,313.9446181,616973
01-04-2024,323.5806274,325.427954,313.5451962,313.5451962,1418690
02-04-2024,329.971405,337.9598182,324.0300105,324.0300105,1465087
03-04-2024,328.3736877,334.5646892,325.8773088,328.5234644,710163
04-04-2024,324.5791931,333.4163811,322.5321745,330.4706721,754771
05-04-2024,329.2723999,331.5191411,323.5806434,324.4793643,809718
08-04-2024,337.0610962,340.556027,329.721766,333.8158033,2140766
09-04-2024,343.0024719,345.4988509,334.8143367,339.0082656,1865090
10-04-2024,344.9496765,348.4945226,339.8071112,345.6985902,2666768
12-04-2024,337.8599548,349.4930754,336.0126282,345.4988688,1958635
15-04-2024,332.0184021,334.4149198,320.5849743,329.4721077,1339530
16-04-2024,332.6175537,336.0126232,328.1739868,329.5220376,852537
18-04-2024,333.6660156,343.152256,331.6689124,338.0097212,802186
19-04-2024,339.8570557,342.5032114,324.9786424,329.4221789,1124178
22-04-2024,350.7911682,354.4858214,343.5017537,344.4503899,1570594
23-04-2024,359.5285034,370.9619318,352.538642,354.4858299,3338245
24-04-2024,363.5726318,367.4669769,357.7810145,363.4727706,5436571
25-04-2024,358.8794556,374.4568673,357.0321289,369.6138858,5142031
26-04-2024,363.6225586,371.4611947,359.7781288,364.4713335,3085151
29-04-2024,367.1174927,367.9662676,357.9807516,364.5711983,2725855
30-04-2024,362.3743591,367.4669782,360.4771172,366.4185113,764092
02-05-2024,359.0791626,363.4727836,354.4858191,362.474232,983838
03-05-2024,356.9322815,362.1746774,351.4901631,360.4272121,924590
06-05-2024,366.3685913,368.4655559,355.9836603,362.0748314,3060172
07-05-2024,358.2303772,370.462634,352.538621,368.1659775,1673100
08-05-2024,358.6797485,363.1732308,349.4930616,357.431559,966391
09-05-2024,365.2701721,376.7535158,364.471343,367.5668591,6020903
10-05-2024,368.2658081,373.4582885,358.6797374,367.466979,1923800
13-05-2024,372.2600403,377.452521,362.0248859,368.4655562,7043458
14-05-2024,373.458313,381.4467261,370.8121572,375.9546921,2402907
15-05-2024,381.296936,382.4452643,372.5096636,374.4568515,2082810
16-05-2024,375.5552673,384.1428173,372.2600287,383.2940423,1137607
17-05-2024,384.9915466,387.4380102,373.707926,376.9532187,1625196
21-05-2024,387.3381653,391.8316475,383.1442668,387.8374411,1808090
22-05-2024,387.4380188,389.2353995,379.6992439,388.0371559,2227605
23-05-2024,384.0429688,389.4351415,382.1457267,388.4365899,606005
24-05-2024,379.8989563,387.1384552,378.4510443,384.4423537,445648
27-05-2024,381.5964966,386.6392006,377.5024288,382.7448249,1828957
28-05-2024,375.3555298,381.4467005,371.4611847,381.4467005,890716
29-05-2024,373.6080627,377.4524924,367.0675622,373.3584249,536702
30-05-2024,369.9134521,374.4568497,368.6153168,373.5581594,436395
31-05-2024,384.9416504,386.4394778,369.5140156,371.9105639,2161562
03-06-2024,398.3222351,407.8084755,392.3808713,405.4119577,1910120
04-06-2024,334.5646973,396.3251191,318.6877331,396.3251191,4359100
05-06-2024,354.5856934,355.4843837,323.5307313,344.5003157,1671712
06-06-2024,377.6022949,380.8475877,358.5299526,358.5299526,1701467
07-06-2024,390.283905,392.6305074,376.4539591,377.6022873,1173438
10-06-2024,399.4206543,406.3606004,390.483605,392.2310703,2179677
11-06-2024,422.9365234,425.9321783,402.5161612,403.4148516,2415313
12-06-2024,420.1405945,431.3743002,417.8439379,426.8808179,2543339
13-06-2024,413.9495544,424.2845696,410.9039842,421.4386915,1029398
14-06-2024,423.8851624,426.0819881,413.9495616,413.9495616,1190208
18-06-2024,442.2085876,448.7490885,428.1290038,429.3771933,2497944
19-06-2024,441.2599487,452.3438777,429.7766053,444.3554648,1857054
20-06-2024,439.1629944,446.3525783,437.5153903,443.0573701,848966
21-06-2024,440.0617065,446.3525695,436.2172768,440.3113444,1145180
24-06-2024,448.549408,450.3467887,429.9763414,438.3641691,1359421
25-06-2024,441.409729,449.3482265,439.7621249,448.948812,1900391
26-06-2024,439.5124817,448.3496695,435.3684986,445.2541534,1202205
27-06-2024,436.8164063,445.3540102,432.5226161,441.3598038,578268
28-06-2024,429.0776367,439.5624286,427.8294472,439.3627061,592473
01-07-2024,443.0074158,445.9531552,429.9763294,433.3713988,803862
02-07-2024,480.9024658,488.2917417,455.6890374,461.330848,7648494
03-07-2024,486.6940613,494.2830598,482.8995773,485.1962338,1613782
04-07-2024,489.8894348,497.2787108,478.4560065,488.2418307,1801620
05-07-2024,513.8046875,519.2468056,489.2902592,489.2902592,2881369
08-07-2024,543.5116577,551.2005177,525.0883674,529.2822965,3245519
09-07-2024,525.9371338,547.7055462,520.2453775,547.7055462,1421076
10-07-2024,504.1187744,528.9827028,501.4726188,527.2851529,2216893
11-07-2024,503.2700195,516.2511907,501.3228317,508.2627777,1272525
12-07-2024,496.3999939,508.3500061,492.5499878,506.5,652523
15-07-2024,487.3500061,500,484.8500061,500,980778
16-07-2024,482.9500122,493.2000122,481,488,899514
18-07-2024,479.0499878,486.25,473.7000122,482.9500122,1011349
19-07-2024,480.7000122,495.5,468.0499878,478.75,1920723
22-07-2024,509.9500122,540.75,496.6000061,510,7913285
23-07-2024,515.2999878,526,480,521,3325756
24-07-2024,518.4000244,535,510.8999939,516.7999878,1806932
25-07-2024,514.6500244,518.9500122,506.2000122,513.9000244,872704
26-07-2024,537.25,542.5,510.2999878,516,2045349
29-07-2024,557.7999878,565,540.7000122,561.4000244,3894743
30-07-2024,559.0999756,560.8499756,548.2000122,557.7999878,1100756
31-07-2024,555.0999756,562.0999756,550.3499756,562.0999756,790958
01-08-2024,533.2000122,559.5,529.6500244,550,1119041
02-08-2024,521.5,528.9500122,515.5499878,525,1185201
05-08-2024,500.25,518.9500122,497,501,1956390
06-08-2024,499.25,520.2999878,493.7999878,500,1307091
07-08-2024,509.6499939,515.25,503,511.6499939,873894
08-08-2024,519.7999878,532.4500122,510.6499939,510.75,1204913
09-08-2024,519.7999878,544.9500122,515.0499878,544.9500122,1276048
12-08-2024,514.25,528.6500244,511.2999878,516,742381
13-08-2024,507.5499878,522.4500122,506,516.2000122,807329
14-08-2024,519.25,523.5999756,500,510.6499939,1893925
16-08-2024,586.1500244,604.4000244,522.5,523.9000244,6890740
19-08-2024,607.25,613.7999878,586.25,590,3938774
20-08-2024,593.5499878,607.25,590.4500122,607.25,961378
21-08-2024,594.3499756,616,588.75,598,1648849
22-08-2024,585.25,606,583.7999878,598.0999756,1431756
23-08-2024,586.1500244,603.9500122,582.25,587.0499878,1782972
26-08-2024,611.7999878,636.8499756,587.2999878,591.7000122,3281098
27-08-2024,607.1500244,627.9500122,602.0999756,615,1025832
28-08-2024,609.25,619,598.8499756,609.0999756,1498738
29-08-2024,600.2000122,614.0999756,593.3499756,610.5,1238789
30-08-2024,595.9000244,610.5,592,603,1299491
02-09-2024,593.3499756,606.7000122,591.2000122,599.7999878,731708
03-09-2024,604.4000244,610.9500122,593,595.2000122,1048805
04-09-2024,611.75,615.9500122,595.0999756,598.8499756,1165960
05-09-2024,624.5,629.5,612.5,615,1568744
06-09-2024,613.4000244,628.7999878,609,628.7999878,1015420
09-09-2024,608.5999756,615.4000244,594.0999756,615.4000244,841009
10-09-2024,609.5499878,625,605,611.5,1359182
11-09-2024,619.9000244,635,601.5499878,611.2000122,1472445
12-09-2024,637.4000244,650,622,627.9000244,2218597
13-09-2024,645.8499756,660,632.8499756,641.9000244,1364312
16-09-2024,647.75,659.9500122,640.75,650,990183
17-09-2024,649.5999756,663,643.7999878,647.75,1209920
18-09-2024,663.7999878,680,647.3499756,649.5,2628639
19-09-2024,679.0999756,685,651.0499878,677,1677286
20-09-2024,722.8499756,749,684.0499878,684.75,12652411
23-09-2024,741.4000244,748,718.3499756,729.9500122,3673355
24-09-2024,719.9000244,746,718,743.2999878,1178551
25-09-2024,723.1500244,731,705.5499878,720.25,1175370
26-09-2024,729.6500244,734,703.6500244,725.3499756,948837
27-09-2024,721.5499878,726.3499756,712,726.3499756,1089264
30-09-2024,704.4000244,714,696,714,798574
01-10-2024,727.5999756,734,701.75,704.75,911726
03-10-2024,701.6500244,725.5,700,714.8499756,894039
04-10-2024,721.0499878,728,670.9000244,701.5499878,1613663
07-10-2024,664.5499878,747.7999878,656.0499878,736.2000122,3041207
08-10-2024,728.4000244,740,653.5,664.5499878,2529489
09-10-2024,738.6500244,745.75,719.2000122,735.7999878,1291075
10-10-2024,755.2999878,762,740.0499878,744,1274664
11-10-2024,750.2000122,767,741.7999878,756.2999878,715069
14-10-2024,765.4000244,769.7999878,741.9000244,749.9500122,659909
15-10-2024,777.2000122,783,754.7000122,768.0499878,857615
16-10-2024,779.25,796.25,765.0999756,781.5,958010
17-10-2024,765.1500244,783.0999756,762.4500122,783,694271
18-10-2024,767.0499878,771.75,735,763.3499756,768711
21-10-2024,734.2000122,776.3499756,725.5499878,770.8499756,576162
22-10-2024,689.0499878,743.0999756,680.25,731.9000244,1477548
23-10-2024,690.3499756,726.9000244,678.5499878,699.9500122,1356155
24-10-2024,690.4500122,699.9000244,680.5,692,651845
25-10-2024,660.5999756,695.4500122,644,691,1445881
28-10-2024,681.1500244,686.2999878,635.0999756,663.9000244,1231958
29-10-2024,683.3499756,704.7000122,667.0499878,701.9500122,1081936
30-10-2024,692.75,699,683,687.4000244,484206
31-10-2024,740.7999878,748.9500122,695,695,2365311
01-11-2024,757.2000122,768,748,748,418727
04-11-2024,727.0499878,759.2999878,716.0999756,757.2000122,875707
05-11-2024,749.5,757.9000244,715.0499878,725.5,894580
06-11-2024,766.2000122,770,741,757.4500122,869363
07-11-2024,748.0999756,779.7000122,744.9500122,769.7000122,660914
08-11-2024,735.9000244,753,732.5,752.5999756,434158
11-11-2024,733,750,719.0499878,728.9500122,589877
12-11-2024,730.0499878,741.7999878,725.0999756,735.9500122,391162
13-11-2024,674.2000122,728,670.0499878,715.1500244,1598955
14-11-2024,674.9000244,694.9500122,663,674.2000122,810485
18-11-2024,651.7000122,681,650,678,940076
19-11-2024,653.4500122,693.5499878,648.5499878,659.9500122,1054520
21-11-2024,672.5,679.3499756,650.9000244,655,597989
22-11-2024,676.6500244,681.9500122,666.7999878,679.6500244,835027
25-11-2024,673.0499878,699,667.3499756,690.0499878,786465
26-11-2024,662.0499878,679.7999878,657.5499878,679.7999878,955929
27-11-2024,671.4500122,675.9000244,656.9500122,664,529707
28-11-2024,667.75,680,658,672,1181883
29-11-2024,673.4500122,679.5,660.0499878,669.7000122,1357675
02-12-2024,710.5,714.6500244,674.25,679.4500122,1764989
03-12-2024,715.6500244,729.9500122,707.0499878,719.7000122,1211813
04-12-2024,722.25,730,712.4500122,718.3499756,881403
05-12-2024,729.9500122,737.2000122,717.2000122,725.9500122,1135756
06-12-2024,740.0999756,746.5499878,724,730.0499878,1311030
09-12-2024,740.1500244,742.9000244,732.8499756,742.9000244,620508
10-12-2024,737.9500122,758.4000244,733.4000244,747,899909
11-12-2024,727.0499878,739.7999878,725,739,432530
12-12-2024,752.7999878,758.2000122,724.75,728.5,1635707
13-12-2024,759.4500122,764.1500244,733.4000244,750,915682
16-12-2024,787.2000122,790,758.0499878,759.4500122,1608452
17-12-2024,806.0999756,844,791.0499878,793.5999756,5968706
18-12-2024,800.0999756,811.5999756,786.0499878,805,1184390
19-12-2024,837.6500244,840.9000244,772.7999878,780,2090072
20-12-2024,847.2999878,874,831.9000244,850,4394440
23-12-2024,830.8499756,874,827.0499878,858.8499756,2125672
24-12-2024,821.0999756,839.2000122,816.3499756,835.0999756,652188
26-12-2024,818.9000244,832.0499878,802.1500244,824,685239
27-12-2024,824.1500244,831.25,816.3499756,822.9000244,579854
30-12-2024,844.4500122,880,812,827.2999878,979487
31-12-2024,855.3499756,864,828,850,1145593
01-01-2025,856.1500244,865,850.1500244,858,509196
02-01-2025,869.4000244,892.9000244,852.1500244,858.5,2056138
03-01-2025,879.0999756,889.9000244,868.0999756,870.4000244,955371
06-01-2025,856.1500244,880.25,851,879.0999756,1118027
07-01-2025,884.6500244,889.5999756,849.0499878,853.2999878,1292689
08-01-2025,935.5499878,947.9000244,885,890,6513726
09-01-2025,905.1500244,936,896.5,935.5499878,1544009
10-01-2025,885.1500244,920,871.6500244,898.7999878,2547175
13-01-2025,825,882.2000122,816.0499878,879.0999756,1715104
14-01-2025,829.9000244,844.9000244,807,830,1505754
15-01-2025,895.25,899.9500122,815.5,835.5499878,3276535
16-01-2025,887.2000122,912.4000244,882.7999878,896.9000244,1865621
17-01-2025,899.5,906.9000244,876.4000244,887.7000122,1359901
20-01-2025,919.5999756,924.5,888.2000122,907,1398925
21-01-2025,865.7000122,928,861,926,1931163
22-01-2025,836.5999756,865.9500122,818.6500244,865,1922885
23-01-2025,849.5,871.9500122,825.2000122,833.9500122,1067571
24-01-2025,810,855.9500122,803.3499756,851.4000244,1207696
27-01-2025,668.0999756,797.3499756,657.25,797,8554691
28-01-2025,534.5,652.7000122,534.5,604.4000244,12067018
29-01-2025,587.9500122,587.9500122,542.6500244,567,10539773
30-01-2025,561.4000244,622,551.0499878,600,6707318
31-01-2025,598.2999878,612,555,565.75,3416949
01-02-2025,638.4000244,645,601,604.7000122,2983714
03-02-2025,590.2000122,635,576.0999756,635,4118191
04-02-2025,571.5499878,613.8499756,568.75,605.2000122,1981898
05-02-2025,584.3499756,599,574.7999878,584,1915624
06-02-2025,596.2000122,619.2000122,583.2000122,587.9500122,3580793
07-02-2025,618.5,622,581.4000244,597.5,3020669
10-02-2025,632.9500122,639,610.4500122,623,3128769
11-02-2025,590.5499878,633.5999756,583.0499878,632.9500122,2490765
12-02-2025,579.9500122,587.5499878,551.5499878,583.75,3510799
13-02-2025,597.5999756,609.5,573.5499878,582,2269493
14-02-2025,555.4500122,601,543,597.75,1919557
17-02-2025,519.0499878,557.7000122,512.3499756,534.0499878,4256149
18-02-2025,510.6000061,536.9000244,493,529.8499756,3846200
19-02-2025,540.25,553.2999878,500,507,2453127
20-02-2025,543,547.7999878,525.0499878,538.7999878,1632841
21-02-2025,516.5499878,554.8499756,512,543.0999756,2111232
24-02-2025,514.4000244,521.6500244,493.4500122,508.8500061,1423969
25-02-2025,508.9500122,522.9000244,504.9500122,513.3499756,1079305
27-02-2025,482.8999939,514.7000122,475.6000061,509.7999878,1690256
28-02-2025,463.25,482,454.25,474,2238300
03-03-2025,450.2999878,472.2000122,418.75,467.25,4376232
04-03-2025,450.1499939,471.7000122,440,440,3352056
05-03-2025,463.2999878,472,451.0499878,451.0499878,1609782
06-03-2025,464.2000122,477.5,461.1000061,468,1462116
07-03-2025,501.2000122,508.8500061,461.3500061,464.2000122,4493921
10-03-2025,486.1499939,515,481.3500061,505.7999878,2559664
11-03-2025,512.7999878,516,461.4500122,476.6000061,3398076
12-03-2025,497.3999939,518,490.4500122,513.9500122,1776489
13-03-2025,490.5499878,505.8999939,483.5,496.75,1315715
17-03-2025,490.7999878,498,485,494.6000061,1007855
18-03-2025,490.7999878,490.7999878,490.7999878,490.7999878,0
19-03-2025,523.7000122,527.5,510.0499878,513,2055195
20-03-2025,520.6500244,534.9000244,516.5999756,525.5999756,1471803
21-03-2025,540.3499756,554,516.0999756,518.5,2487287
